what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628500089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628504548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628512796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628538395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628671274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628675368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628759895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628777799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628779387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628839978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628843588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628857930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628859039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628874744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628879714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628880297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628888397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628890063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628890608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628896401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628908664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628909761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628914398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628923251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628923905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628964128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411628976949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628977840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411628990726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411628994952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411628996565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411628999139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411628999931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629000414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629000733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411629006519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629007714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411629013152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629014450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629015402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629016242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629017174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411629018030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629019022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411629045427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411629045833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629049927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629095822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629098191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629124017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629131257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629145125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629146104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629244393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629248322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629250056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629526690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411629532903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411629542232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630114529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630153919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630165029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630230721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630233307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630238573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630243111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630253035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630323850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630328050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630392121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630393552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630394828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630420231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630429927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630431928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630440251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630447196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630449899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630450635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630476077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630504244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630511026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630536709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630539164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630544357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630546938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411630566810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411630567787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411630686641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411630689093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411630712377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411630722695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411630724907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411630743419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411630757248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630762635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630779158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411630788168
error,log,,,"class org2.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession : Unexpected null from readResponse waiting for Init",1411666508563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411667864281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411667879782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668355068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668370406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668380356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668384403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668524706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411668527712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411668534557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669147723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669166814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669355567
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1411669358229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669364074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669371399
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669371649
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669371732
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669374089
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669375489
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669376698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669383823
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669390507
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669401627
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669416844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669420054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669421646
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669444993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669451722
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669452950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669454420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669467678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669468634
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669470211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669472696
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669479198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669484011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669489838
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669497778
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669501352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669503682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669504617
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669504664
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1411669505770
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669505831
closed,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1411669505839
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1411669505877
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1411669505883
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1411669505894
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1411669505914
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1411669507569
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669512546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669516059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669542657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669543616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669544207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669544838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669545719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669546441
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411669549148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669557029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669573607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669604246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669778665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669781656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669783088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669783970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669784874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669785456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669785928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411669792075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411669792987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669813030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669858948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669864576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669866808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411669885110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669897498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669899730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669902986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411669905730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669922362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411669937689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669949630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669977241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411669999650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670000906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1411670011360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670015224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670015516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411670035156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411670036410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411670047604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670055641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670112790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670125346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670125539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670129204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670133383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670133561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670135669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670169323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670185097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670185258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670195182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670199138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670201589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670243241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670248275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411670248406
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670248436
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670284187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411670287723
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670288648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411670290492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670293660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670296351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670299524
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670301849
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411670303035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411670321694
